EID,Cites,Keyword
2-s2.0-84884873082,8,Transfer phenomenon
2-s2.0-84884873082,8,Variable coefficients
2-s2.0-84884873082,8,Diffusion in liquids
2-s2.0-84884873082,8,Eigenvalues and eigenfunctions
2-s2.0-84884873082,8,Integral equations
2-s2.0-84884873082,8,Mathematical models
2-s2.0-84884873082,8,Microchannels
2-s2.0-84884873082,8,Heat transfer
2-s2.0-84884247875,8,EQF
2-s2.0-84884247875,8,Integration and modeling
2-s2.0-84884247875,8,learning analytics
2-s2.0-84884247875,8,Personalized e-learning
2-s2.0-84884247875,8,Social learning
2-s2.0-84884247875,8,System architectures
2-s2.0-84884247875,8,Systems specification
2-s2.0-84884247875,8,E-learning
2-s2.0-84884247875,8,Teaching
2-s2.0-84884247875,8,Curricula
2-s2.0-84883625575,8,ethylene oxide
2-s2.0-84883625575,8,magnetic nanoparticle
2-s2.0-84883625575,8,magnetite nanoparticle
2-s2.0-84883625575,8,oncocalyxone A
2-s2.0-84883625575,8,plant medicinal product
2-s2.0-84883625575,8,polycaprolactone
2-s2.0-84883625575,8,unclassified drug
2-s2.0-84883625575,8,article
2-s2.0-84883625575,8,chemical structure
2-s2.0-84883625575,8,controlled study
2-s2.0-84883625575,8,drug delivery system
2-s2.0-84883625575,8,drug release
2-s2.0-84883625575,8,drug storage
2-s2.0-84883625575,8,micelle
2-s2.0-84883625575,8,nanoencapsulation
2-s2.0-84883625575,8,particle size
2-s2.0-84883625575,8,Anthraquinones
2-s2.0-84883625575,8,Antineoplastic Agents
2-s2.0-84883625575,8,Boraginaceae
2-s2.0-84883625575,8,Drug Delivery Systems
2-s2.0-84883625575,8,Magnetics
2-s2.0-84883625575,8,Magnetite Nanoparticles
2-s2.0-84883625575,8,"Microscopy, Electron, Transmission"
2-s2.0-84883625575,8,Plant Extracts
2-s2.0-84883625575,8,"Spectroscopy, Fourier Transform Infrared"
2-s2.0-84879876582,8,Exponential decays
2-s2.0-84879876582,8,Facility layout
2-s2.0-84879876582,8,Interconnection costs
2-s2.0-84879876582,8,MINLP problem
2-s2.0-84879876582,8,Mitigation systems
2-s2.0-84879876582,8,Numerical results
2-s2.0-84879876582,8,Objective functions
2-s2.0-84879876582,8,Toxic release
2-s2.0-84879876582,8,Air curtains
2-s2.0-84879876582,8,Costs
2-s2.0-84879876582,8,Optimization
2-s2.0-84879876582,8,Plant layout
2-s2.0-84879876582,8,Risk perception
2-s2.0-84876066854,8,Dynamic texture recognition
2-s2.0-84876066854,8,Dynamic textures
2-s2.0-84876066854,8,Orthogonal plane
2-s2.0-84876066854,8,Self avoiding walk
2-s2.0-84876066854,8,Self-similarities
2-s2.0-84876066854,8,Spatio-temporal domains
2-s2.0-84876066854,8,Texture analysis
2-s2.0-84876066854,8,Vision communities
2-s2.0-84876066854,8,Information systems
2-s2.0-84876066854,8,Mathematical models
2-s2.0-84876066854,8,Textures
2-s2.0-84880996672,8,Agricultural
2-s2.0-84880996672,8,Comparative assessment
2-s2.0-84880996672,8,Computational solutions
2-s2.0-84880996672,8,Feature selection and classification
2-s2.0-84880996672,8,Logistic regressions
2-s2.0-84880996672,8,Multi layer perceptron
2-s2.0-84880996672,8,Partial least square (PLS)
2-s2.0-84880996672,8,Selection techniques
2-s2.0-84880996672,8,Computer vision
2-s2.0-84880996672,8,Decision trees
2-s2.0-84880996672,8,Discriminant analysis
2-s2.0-84880996672,8,Learning systems
2-s2.0-84880996672,8,Least squares approximations
2-s2.0-84880996672,8,Logistics
2-s2.0-84880996672,8,Sorting
2-s2.0-84880996672,8,Seed
2-s2.0-84880996672,8,agricultural practice
2-s2.0-84880996672,8,assessment method
2-s2.0-84880996672,8,biological production
2-s2.0-84880996672,8,classification
2-s2.0-84880996672,8,comparative study
2-s2.0-84880996672,8,computer simulation
2-s2.0-84880996672,8,flower
2-s2.0-84880996672,8,herb
2-s2.0-84880996672,8,homogeneity
2-s2.0-84880996672,8,seedling
2-s2.0-84881192775,8,Dangerous drivings
2-s2.0-84881192775,8,Driver safety
2-s2.0-84881192775,8,Dual cameras
2-s2.0-84881192775,8,Dual-camera sensing
2-s2.0-84881192775,8,Embedded sensors
2-s2.0-84881192775,8,Field trial
2-s2.0-84881192775,8,Precision and recall
2-s2.0-84881192775,8,Smartphone sensing
2-s2.0-84881192775,8,Cameras
2-s2.0-84881192775,8,Smartphones
2-s2.0-84881192775,8,Automobile safety devices
2-s2.0-84880292559,8,Bimodal distribution
2-s2.0-84880292559,8,Compressive residual stress
2-s2.0-84880292559,8,Contact fatigues
2-s2.0-84880292559,8,Experimental validations
2-s2.0-84880292559,8,Gear manufacturing
2-s2.0-84880292559,8,Probabilistic approaches
2-s2.0-84880292559,8,Residual stress profiles
2-s2.0-84880292559,8,Surface homogeneity
2-s2.0-84880292559,8,Fatigue of materials
2-s2.0-84880292559,8,Gears
2-s2.0-84880292559,8,Residual stresses
2-s2.0-84880292559,8,Size distribution
2-s2.0-84880292559,8,Stress analysis
2-s2.0-84880292559,8,Surface topography
2-s2.0-84880292559,8,Vehicle transmissions
2-s2.0-84880292559,8,Shot peening
2-s2.0-84878297151,8,Euler-Bernoulli models
2-s2.0-84878297151,8,Flexural vibrations
2-s2.0-84878297151,8,Forced response
2-s2.0-84878297151,8,Induced vibrations
2-s2.0-84878297151,8,Micro-cantilevers
2-s2.0-84878297151,8,Nonlocal
2-s2.0-84878297151,8,Single carbon nanotube
2-s2.0-84878297151,8,Spatial amplitude
2-s2.0-84878297151,8,Atomic force microscopy
2-s2.0-84878297151,8,Carbon nanotubes
2-s2.0-84878297151,8,Damping
2-s2.0-84878297151,8,Galerkin methods
2-s2.0-84878297151,8,Impulse response
2-s2.0-84878297151,8,Modal analysis
2-s2.0-84879574089,8,Backscatter coefficients
2-s2.0-84879574089,8,Biophysical parameters
2-s2.0-84879574089,8,Degraded mangrove
2-s2.0-84879574089,8,Grey level co-occurrence matrixes
2-s2.0-84879574089,8,Multiple regression model
2-s2.0-84879574089,8,PALSAR
2-s2.0-84879574089,8,SAR backscatter
2-s2.0-84879574089,8,Stepwise multiple regression
2-s2.0-84879574089,8,Backscattering
2-s2.0-84879574089,8,Biophysics
2-s2.0-84879574089,8,Image resolution
2-s2.0-84879574089,8,Mathematical models
2-s2.0-84879574089,8,Polarization
2-s2.0-84879574089,8,Regression analysis
2-s2.0-84879574089,8,Synthetic aperture radar
2-s2.0-84879574089,8,Textures
2-s2.0-84879574089,8,Forestry
2-s2.0-84879574089,8,ALOS
2-s2.0-84879574089,8,backscatter
2-s2.0-84879574089,8,basal area
2-s2.0-84879574089,8,biophysics
2-s2.0-84879574089,8,cloud cover
2-s2.0-84879574089,8,forest ecosystem
2-s2.0-84879574089,8,forest health
2-s2.0-84879574089,8,image analysis
2-s2.0-84879574089,8,imagery
2-s2.0-84879574089,8,leaf area index
2-s2.0-84879574089,8,mangrove
2-s2.0-84879574089,8,map
2-s2.0-84879574089,8,monitoring
2-s2.0-84879574089,8,PALSAR
2-s2.0-84879574089,8,polarization
2-s2.0-84879574089,8,satellite data
2-s2.0-84879574089,8,spatial resolution
2-s2.0-84879574089,8,Forestry
2-s2.0-84879574089,8,Image Analysis
2-s2.0-84879574089,8,Mathematical Models
2-s2.0-84879574089,8,Polarization
2-s2.0-84879574089,8,Radar
2-s2.0-84879574089,8,Regression Analysis
2-s2.0-84879574089,8,Texture
2-s2.0-84879574089,8,Mexico [North America]
2-s2.0-84879574089,8,Pacific Coast [Mexico]
2-s2.0-84879574089,8,Pacific Coast [North America]
2-s2.0-84879574089,8,Avicennia germinans
2-s2.0-84879515691,8,Controlled experiment
2-s2.0-84879515691,8,Data manipulations
2-s2.0-84879515691,8,Educational Applications
2-s2.0-84879515691,8,Integrated development environment
2-s2.0-84879515691,8,Integrated toolkit
2-s2.0-84879515691,8,Manipulation tools
2-s2.0-84879515691,8,Ontology-based
2-s2.0-84879515691,8,Ontology-based applications
2-s2.0-84879515691,8,Semantics
2-s2.0-84879515691,8,Tools
2-s2.0-84879515691,8,Web services
2-s2.0-84879515691,8,Ontology
2-s2.0-84879496128,8,Activation functions
2-s2.0-84879496128,8,Asymmetric activation
2-s2.0-84879496128,8,Free parameters
2-s2.0-84879496128,8,Function approximation
2-s2.0-84879496128,8,LM algorithm
2-s2.0-84879496128,8,Multi layer perceptron
2-s2.0-84879496128,8,Time series forecasting
2-s2.0-84879496128,8,Universal approximation
2-s2.0-84879496128,8,Damage detection
2-s2.0-84879496128,8,Forecasting
2-s2.0-84879496128,8,Global optimization
2-s2.0-84879496128,8,Learning algorithms
2-s2.0-84879496128,8,Network performance
2-s2.0-84879496128,8,Neural networks
2-s2.0-84879496128,8,Simulated annealing
2-s2.0-84879496128,8,Tabu search
2-s2.0-84879496128,8,Time series
2-s2.0-84879788182,8,conference paper
2-s2.0-84879788182,8,electron
2-s2.0-84879788182,8,electrophilicity
2-s2.0-84879788182,8,energy
2-s2.0-84879788182,8,exponential model
2-s2.0-84879788182,8,priority journal
2-s2.0-84879788182,8,surface property
2-s2.0-84879788182,8,Electrons
2-s2.0-84879788182,8,"Models, Molecular"
2-s2.0-84879788182,8,"Models, Theoretical"
2-s2.0-84879788182,8,Quantum Theory
2-s2.0-84879788182,8,Thermodynamics
2-s2.0-84877925082,8,Cross-sectional surveys
2-s2.0-84877925082,8,People management
2-s2.0-84877925082,8,Qualitative research
2-s2.0-84877925082,8,Replication strategies
2-s2.0-84877925082,8,Software teams
2-s2.0-84877925082,8,Systematic mapping studies
2-s2.0-84877925082,8,Team building criterion
2-s2.0-84877925082,8,Team effectiveness
2-s2.0-84877925082,8,Human engineering
2-s2.0-84877925082,8,Iterative methods
2-s2.0-84877925082,8,Research
2-s2.0-84877925082,8,Software engineering
2-s2.0-84877925082,8,Surveys
2-s2.0-84877925082,8,Project management
2-s2.0-84879041136,8,fat droplet
2-s2.0-84879041136,8,fish oil
2-s2.0-84879041136,8,long chain fatty acid
2-s2.0-84879041136,8,peroxisome proliferator activated receptor
2-s2.0-84879041136,8,polyunsaturated fatty acid
2-s2.0-84879041136,8,saturated fatty acid
2-s2.0-84879041136,8,triacylglycerol
2-s2.0-84879041136,8,uncoupling protein 2
2-s2.0-84879041136,8,ACOX1 gene
2-s2.0-84879041136,8,animal experiment
2-s2.0-84879041136,8,animal tissue
2-s2.0-84879041136,8,apoptosis
2-s2.0-84879041136,8,article
2-s2.0-84879041136,8,ASCL1 gene
2-s2.0-84879041136,8,CD36 gene
2-s2.0-84879041136,8,coactivator associated arginine methyltransferase I gene
2-s2.0-84879041136,8,controlled study
2-s2.0-84879041136,8,dairy cattle
2-s2.0-84879041136,8,DGAT2 gene
2-s2.0-84879041136,8,fat intake
2-s2.0-84879041136,8,fatty acid blood level
2-s2.0-84879041136,8,fatty acid oxidation
2-s2.0-84879041136,8,fatty acid transport
2-s2.0-84879041136,8,female
2-s2.0-84879041136,8,Fgf21 gene
2-s2.0-84879041136,8,gene
2-s2.0-84879041136,8,gene expression
2-s2.0-84879041136,8,gluconeogenesis
2-s2.0-84879041136,8,IL6 gene
2-s2.0-84879041136,8,inflammation
2-s2.0-84879041136,8,inhibitor of kappa light polypeptide gene enhancer in B cell kinase epsilon gene
2-s2.0-84879041136,8,lactation
2-s2.0-84879041136,8,lipid composition
2-s2.0-84879041136,8,mediator 1 gene
2-s2.0-84879041136,8,nonhuman
2-s2.0-84879041136,8,NRIP1 gene
2-s2.0-84879041136,8,nucleotide sequence
2-s2.0-84879041136,8,PC gene
2-s2.0-84879041136,8,Pck1 gene
2-s2.0-84879041136,8,Plin2 gene
2-s2.0-84879041136,8,Ppara gene
2-s2.0-84879041136,8,PPARD gene
2-s2.0-84879041136,8,PRKAA1 gene
2-s2.0-84879041136,8,reverse transcription polymerase chain reaction
2-s2.0-84879041136,8,RXRA gene
2-s2.0-84879041136,8,SCD gene
2-s2.0-84879041136,8,SREBF2 gene
2-s2.0-84879041136,8,STK11 gene
2-s2.0-84879041136,8,TANK binding kinase 1 gene
2-s2.0-84879041136,8,uncoupling protein 2 gene
2-s2.0-84879041136,8,upregulation
2-s2.0-84879041136,8,Bos
2-s2.0-84878603800,8,Artificial
2-s2.0-84878603800,8,Brick masonry walls
2-s2.0-84878603800,8,Load-bearing capacity
2-s2.0-84878603800,8,Neural
2-s2.0-84878603800,8,Reduction factor
2-s2.0-84878603800,8,Bearing capacity
2-s2.0-84878603800,8,Brick
2-s2.0-84878603800,8,Loads (forces)
2-s2.0-84878603800,8,Masonry construction
2-s2.0-84878603800,8,Networks (circuits)
2-s2.0-84878603800,8,Neural networks
2-s2.0-84878603800,8,Tensile strength
2-s2.0-84878603800,8,Walls (structural partitions)
2-s2.0-84878603800,8,Retaining walls
2-s2.0-84878474401,8,Biomolecular information
2-s2.0-84878474401,8,Computational challenges
2-s2.0-84878474401,8,Computational framework
2-s2.0-84878474401,8,Computational solutions
2-s2.0-84878474401,8,Integrative framework
2-s2.0-84878474401,8,Relational database management systems
2-s2.0-84878474401,8,Translational medicine
2-s2.0-84878474401,8,Translational Research
2-s2.0-84878474401,8,Bioinformatics
2-s2.0-84878474401,8,Biological materials
2-s2.0-84878474401,8,Bridges
2-s2.0-84878474401,8,Data integration
2-s2.0-84878474401,8,Hospital data processing
2-s2.0-84878474401,8,Integration
2-s2.0-84878474401,8,Knowledge representation
2-s2.0-84878474401,8,Metadata
2-s2.0-84878474401,8,Ontology
2-s2.0-84878474401,8,Population statistics
2-s2.0-84878474401,8,Information management
2-s2.0-84878474401,8,biology
2-s2.0-84878474401,8,carcinoma
2-s2.0-84878474401,8,computer program
2-s2.0-84878474401,8,factual database
2-s2.0-84878474401,8,genetics
2-s2.0-84878474401,8,genomics
2-s2.0-84878474401,8,Head and Neck Neoplasms
2-s2.0-84878474401,8,human
2-s2.0-84878474401,8,human genome
2-s2.0-84878474401,8,medical research
2-s2.0-84878474401,8,procedures
2-s2.0-84878474401,8,translational research
2-s2.0-84878474401,8,article
2-s2.0-84878474401,8,head and neck tumor
2-s2.0-84878474401,8,methodology
2-s2.0-84878474401,8,translational research
2-s2.0-84878474401,8,Biomedical Research
2-s2.0-84878474401,8,Carcinoma
2-s2.0-84878474401,8,Computational Biology
2-s2.0-84878474401,8,"Databases, Factual"
2-s2.0-84878474401,8,"Genome, Human"
2-s2.0-84878474401,8,Genomics
2-s2.0-84878474401,8,Head and Neck Neoplasms
2-s2.0-84878474401,8,Humans
2-s2.0-84878474401,8,Software
2-s2.0-84878474401,8,Translational Medical Research
2-s2.0-84878474401,8,Biomedical Research
2-s2.0-84878474401,8,Carcinoma
2-s2.0-84878474401,8,Computational Biology
2-s2.0-84878474401,8,"Databases, Factual"
2-s2.0-84878474401,8,"Genome, Human"
2-s2.0-84878474401,8,Genomics
2-s2.0-84878474401,8,Head and Neck Neoplasms
2-s2.0-84878474401,8,Humans
2-s2.0-84878474401,8,Software
2-s2.0-84878474401,8,Translational Medical Research
2-s2.0-84877991200,8,Aerial robots
2-s2.0-84877991200,8,Closed curve
2-s2.0-84877991200,8,Decentralized controller
2-s2.0-84877991200,8,Local sensing
2-s2.0-84877991200,8,Perimeter surveillances
2-s2.0-84877991200,8,swarms
2-s2.0-84877991200,8,Three-dimensional environment
2-s2.0-84877991200,8,Vector fields
2-s2.0-84877991200,8,Asymptotic stability
2-s2.0-84877991200,8,Decentralized control
2-s2.0-84877991200,8,Robots
2-s2.0-84873145532,8,Active field
2-s2.0-84873145532,8,Collective intelligences
2-s2.0-84873145532,8,Differential diagnosis
2-s2.0-84873145532,8,iPixel
2-s2.0-84873145532,8,Mammograms
2-s2.0-84873145532,8,Mammographic
2-s2.0-84873145532,8,Medical fields
2-s2.0-84873145532,8,Qualitative evaluations
2-s2.0-84873145532,8,Reputation systems
2-s2.0-84873145532,8,Diagnosis
2-s2.0-84873145532,8,Mammography
2-s2.0-84873145532,8,Semantics
2-s2.0-84873145532,8,X ray screens
2-s2.0-84873145532,8,Recommender systems
2-s2.0-84877964782,8,Escherichia coli protein
2-s2.0-84877964782,8,peptide
2-s2.0-84877964782,8,algorithm
2-s2.0-84877964782,8,amino acid sequence
2-s2.0-84877964782,8,article
2-s2.0-84877964782,8,chemistry
2-s2.0-84877964782,8,computer program
2-s2.0-84877964782,8,Escherichia coli
2-s2.0-84877964782,8,mass spectrometry
2-s2.0-84877964782,8,methodology
2-s2.0-84877964782,8,protein processing
2-s2.0-84877964782,8,proteomics
2-s2.0-84877964782,8,Algorithms
2-s2.0-84877964782,8,Amino Acid Sequence
2-s2.0-84877964782,8,Escherichia coli
2-s2.0-84877964782,8,Escherichia coli Proteins
2-s2.0-84877964782,8,Mass Spectrometry
2-s2.0-84877964782,8,Peptides
2-s2.0-84877964782,8,"Protein Processing, Post-Translational"
2-s2.0-84877964782,8,Proteomics
2-s2.0-84877964782,8,Software
2-s2.0-84872838681,8,Argument selection
2-s2.0-84872838681,8,Argumentation-based negotiation
2-s2.0-84872838681,8,Dynamic environments
2-s2.0-84872838681,8,Expected utility
2-s2.0-84872838681,8,Key parts
2-s2.0-84872838681,8,Reinforcement learning approach
2-s2.0-84872838681,8,Reinforcement learning models
2-s2.0-84872838681,8,Selection mechanism
2-s2.0-84872838681,8,Autonomous agents
2-s2.0-84872838681,8,Multi agent systems
2-s2.0-84872838681,8,Reinforcement learning
2-s2.0-84872864448,8,Biometric data
2-s2.0-84872864448,8,Biometric systems
2-s2.0-84872864448,8,Biometric template
2-s2.0-84872864448,8,Biometric traits
2-s2.0-84872864448,8,Cancellable biometric
2-s2.0-84872864448,8,IRIS data
2-s2.0-84872864448,8,Multibiometric recognition
2-s2.0-84872864448,8,Multibiometric systems
2-s2.0-84872864448,8,Privacy issue
2-s2.0-84872864448,8,Recognition systems
2-s2.0-84872864448,8,Information systems
2-s2.0-84872864448,8,Mathematical models
2-s2.0-84872864448,8,Biometrics
2-s2.0-84876366693,8,Arithmetic-Geometric mean
2-s2.0-84876366693,8,Backlogging
2-s2.0-84876366693,8,Closed form solutions
2-s2.0-84876366693,8,Complex derivative
2-s2.0-84876366693,8,Economic order quantity
2-s2.0-84876366693,8,Inventory
2-s2.0-84876366693,8,Operational research
2-s2.0-84876366693,8,Three-stage supply chain
2-s2.0-84876366693,8,Optimization
2-s2.0-84876366693,8,Supply chain management
2-s2.0-84876366693,8,Algebra
2-s2.0-84874568847,8,Blue shift
2-s2.0-84874568847,8,Brachiaria brizantha
2-s2.0-84874568847,8,Canopy reflectance spectra
2-s2.0-84874568847,8,Canopy spectrum
2-s2.0-84874568847,8,Continuum removal
2-s2.0-84874568847,8,Control plants
2-s2.0-84874568847,8,Diesel contamination
2-s2.0-84874568847,8,Field experiment
2-s2.0-84874568847,8,First derivative
2-s2.0-84874568847,8,Hydrocarbon leakage
2-s2.0-84874568847,8,Hyperspectral remote sensing
2-s2.0-84874568847,8,Leaf spectrum
2-s2.0-84874568847,8,Liquid hydrocarbons
2-s2.0-84874568847,8,Red edge
2-s2.0-84874568847,8,Red edge position
2-s2.0-84874568847,8,Red shift
2-s2.0-84874568847,8,Reflectance spectroscopy
2-s2.0-84874568847,8,Shorter wavelength
2-s2.0-84874568847,8,Spectral differences
2-s2.0-84874568847,8,Spectral measurement
2-s2.0-84874568847,8,Finite difference method
2-s2.0-84874568847,8,Gasoline
2-s2.0-84874568847,8,Hydrocarbons
2-s2.0-84874568847,8,Principal component analysis
2-s2.0-84874568847,8,Reflection
2-s2.0-84874568847,8,Remote sensing
2-s2.0-84874568847,8,Spectroscopy
2-s2.0-84874568847,8,Vegetation
2-s2.0-84874568847,8,Wavelength
2-s2.0-84874568847,8,Contamination
2-s2.0-84874568847,8,bioindicator
2-s2.0-84874568847,8,canopy reflectance
2-s2.0-84874568847,8,grass
2-s2.0-84874568847,8,hydrocarbon migration
2-s2.0-84874568847,8,leakage
2-s2.0-84874568847,8,pasture
2-s2.0-84874568847,8,pipeline
2-s2.0-84874568847,8,remote sensing
2-s2.0-84874568847,8,soil pollution
2-s2.0-84874568847,8,spectral reflectance
2-s2.0-84874568847,8,vegetation
2-s2.0-84874568847,8,Urochloa brizantha
2-s2.0-84873256926,8,Affine groups
2-s2.0-84873256926,8,Collaboration network
2-s2.0-84873256926,8,Collaboration patterns
2-s2.0-84873256926,8,Collaborative network
2-s2.0-84873256926,8,Parameterized
2-s2.0-84873256926,8,Scientific collaboration
2-s2.0-84873256926,8,Time evolutions
2-s2.0-84873256926,8,Time varying
2-s2.0-84873256926,8,Complex networks
2-s2.0-84873256926,8,Pattern recognition
2-s2.0-84874450046,8,Acceleration pattern
2-s2.0-84874450046,8,Accelerometer measurement
2-s2.0-84874450046,8,Best model
2-s2.0-84874450046,8,Classification approach
2-s2.0-84874450046,8,CLOP
2-s2.0-84874450046,8,Data set
2-s2.0-84874450046,8,Ensemble methods
2-s2.0-84874450046,8,Individual prediction
2-s2.0-84874450046,8,LogitBoost
2-s2.0-84874450046,8,Machine learning approaches
2-s2.0-84874450046,8,Multi-class
2-s2.0-84874450046,8,Recognition rates
2-s2.0-84874450046,8,Related works
2-s2.0-84874450046,8,Standard machines
2-s2.0-84874450046,8,Supervised classification
2-s2.0-84874450046,8,Supervised learning approaches
2-s2.0-84874450046,8,Times series
2-s2.0-84874450046,8,Tree-based
2-s2.0-84874450046,8,Accelerometers
2-s2.0-84874450046,8,Adaptive boosting
2-s2.0-84874450046,8,Forestry
2-s2.0-84874450046,8,Learning systems
2-s2.0-84874450046,8,Pattern recognition
2-s2.0-84874450046,8,Time series
2-s2.0-84874450046,8,Classification (of information)
2-s2.0-84874450046,8,accelerometer
2-s2.0-84874450046,8,activity pattern
2-s2.0-84874450046,8,agricultural modeling
2-s2.0-84874450046,8,agricultural technology
2-s2.0-84874450046,8,artificial neural network
2-s2.0-84874450046,8,experimental study
2-s2.0-84874450046,8,image classification
2-s2.0-84874450046,8,pig
2-s2.0-84874450046,8,time series
2-s2.0-84874450046,8,Classification
2-s2.0-84874450046,8,Forestry
2-s2.0-84874450046,8,Information Retrieval
2-s2.0-84872050981,8,Clustering
2-s2.0-84872050981,8,Data mining techniques
2-s2.0-84872050981,8,False invoices
2-s2.0-84872050981,8,Fraud detection
2-s2.0-84872050981,8,Historical performance
2-s2.0-84872050981,8,Neural gas
2-s2.0-84872050981,8,Potential users
2-s2.0-84872050981,8,Bayesian networks
2-s2.0-84872050981,8,Clustering algorithms
2-s2.0-84872050981,8,Crime
2-s2.0-84872050981,8,Data mining
2-s2.0-84872050981,8,Decision trees
2-s2.0-84872050981,8,Forecasting
2-s2.0-84872050981,8,Taxation
2-s2.0-84872050981,8,Computer crime
2-s2.0-84873928743,8,Crop quality
2-s2.0-84873928743,8,Graphical visualization
2-s2.0-84873928743,8,Integer Linear Programming
2-s2.0-84873928743,8,Integer linear programming models
2-s2.0-84873928743,8,Management zones
2-s2.0-84873928743,8,Optimality
2-s2.0-84873928743,8,Precision Agriculture
2-s2.0-84873928743,8,Rectangular shapes
2-s2.0-84873928743,8,Site-specific management zones
2-s2.0-84873928743,8,Soil fertility
2-s2.0-84873928743,8,Soil property
2-s2.0-84873928743,8,Spatial variability of soil properties
2-s2.0-84873928743,8,Variable rate technology
2-s2.0-84873928743,8,Zoning method
2-s2.0-84873928743,8,Agriculture
2-s2.0-84873928743,8,Integer programming
2-s2.0-84873928743,8,Linear programming
2-s2.0-84873928743,8,Machinery
2-s2.0-84873928743,8,Zoning
2-s2.0-84873928743,8,crop production
2-s2.0-84873928743,8,experimental study
2-s2.0-84873928743,8,homogeneity
2-s2.0-84873928743,8,linearity
2-s2.0-84873928743,8,management practice
2-s2.0-84873928743,8,model validation
2-s2.0-84873928743,8,precision agriculture
2-s2.0-84873928743,8,soil fertility
2-s2.0-84873928743,8,visualization
2-s2.0-84893518962,8,Analytic hierarchic process
2-s2.0-84893518962,8,Enterprise resource planning (ERP)
2-s2.0-84893518962,8,Fuzzy Methodology
2-s2.0-84893518962,8,Manufacturing resource
2-s2.0-84893518962,8,Material requirements planning
2-s2.0-84893518962,8,Multi-criteria
2-s2.0-84893518962,8,Multi-criteria model
2-s2.0-84893518962,8,Production process
2-s2.0-84893518962,8,Forestry
2-s2.0-84893518962,8,Information systems
2-s2.0-84893518962,8,Supply chains
2-s2.0-84893518962,8,Enterprise resource planning
2-s2.0-84893518962,8,Computer Programs
2-s2.0-84893518962,8,Forestry
2-s2.0-84893518962,8,Fuzzy Logic
2-s2.0-84893518962,8,Information Retrieval
2-s2.0-84893518962,8,Planning
2-s2.0-84893518962,8,Supply Chain Management
2-s2.0-84874856329,8,Analytical expressions
2-s2.0-84874856329,8,DC-DC power converter
2-s2.0-84874856329,8,Mathematical analysis
2-s2.0-84874856329,8,Mathematical expressions
2-s2.0-84874856329,8,Pulse width modulation converters
2-s2.0-84874856329,8,Quadratic interpolation
2-s2.0-84874856329,8,Second-order approximation
2-s2.0-84874856329,8,Zero voltage transition converters
2-s2.0-84874856329,8,Computer simulation
2-s2.0-84874856329,8,Soft switching
2-s2.0-84874856329,8,Power converters
2-s2.0-84874622377,8,Arbitrary switching
2-s2.0-84874622377,8,Closed-loop matrices
2-s2.0-84874622377,8,Common quadratic Lyapunov function
2-s2.0-84874622377,8,Control inputs
2-s2.0-84874622377,8,Feedback matrices
2-s2.0-84874622377,8,Feedback stabilizability
2-s2.0-84874622377,8,Generic properties
2-s2.0-84874622377,8,Lie Algebra
2-s2.0-84874622377,8,Stability condition
2-s2.0-84874622377,8,Sufficient conditions
2-s2.0-84874622377,8,Switching linear systems
2-s2.0-84874622377,8,Uniform global exponential stabilities
2-s2.0-84874622377,8,Algebra
2-s2.0-84874622377,8,Linear systems
2-s2.0-84874622377,8,Matrix algebra
2-s2.0-84874622377,8,Switching systems
2-s2.0-84874706799,8,Bench-mark problems
2-s2.0-84874706799,8,Chemical process
2-s2.0-84874706799,8,Closed-loop operation
2-s2.0-84874706799,8,Computational effort
2-s2.0-84874706799,8,Controlled variables
2-s2.0-84874706799,8,Controller algorithm
2-s2.0-84874706799,8,Hungarian algorithm
2-s2.0-84874706799,8,Large-scale process
2-s2.0-84874706799,8,Manipulated variables
2-s2.0-84874706799,8,Pareto-optimal sets
2-s2.0-84874706799,8,Plantwide control
2-s2.0-84874706799,8,Systematic methodology
2-s2.0-84874706799,8,Tuning parameter
2-s2.0-84874706799,8,Decentralized control
2-s2.0-84874706799,8,Genetic algorithms
2-s2.0-84874706799,8,Heuristic algorithms
2-s2.0-84874706799,8,Paper and pulp mills
2-s2.0-84873843606,8,Computational experiment
2-s2.0-84873843606,8,Cutting patterns
2-s2.0-84873843606,8,Cutting stock
2-s2.0-84873843606,8,Cutting stock problem
2-s2.0-84873843606,8,Heuristic procedures
2-s2.0-84873843606,8,One-dimensional cutting stock problem
2-s2.0-84873843606,8,Time horizons
2-s2.0-84873843606,8,Usable leftover
2-s2.0-84873843606,8,Heuristic methods
2-s2.0-84873843606,8,One dimensional
2-s2.0-84873843606,8,Integer programming
2-s2.0-84874217020,8,Amino acid sequence
2-s2.0-84874217020,8,Biological process
2-s2.0-84874217020,8,Cellular components
2-s2.0-84874217020,8,Fluorescent protein
2-s2.0-84874217020,8,Functional annotation
2-s2.0-84874217020,8,Genetic information
2-s2.0-84874217020,8,Genetic modifications
2-s2.0-84874217020,8,Protein function prediction
2-s2.0-84874217020,8,Amino acids
2-s2.0-84874217020,8,Genes
2-s2.0-84874217020,8,Plants (botany)
2-s2.0-84874217020,8,Transcription
2-s2.0-84874217020,8,Proteins
2-s2.0-84874217020,8,Embryophyta
2-s2.0-84874217020,8,vegetable protein
2-s2.0-84874217020,8,amino acid sequence
2-s2.0-84874217020,8,article
2-s2.0-84874217020,8,chemistry
2-s2.0-84874217020,8,classification
2-s2.0-84874217020,8,Embryophyta
2-s2.0-84874217020,8,genetics
